,L3,Reporter,Partner,Reporter_Total_Imports,Partner_Total_Imports,Reporter_Total_Exports,Partner_Total_Exports,Ind1,Ind2,Ind3,Ind4
1101063,J02,C643,C566,808638376.0,140232837.0,230169199.49,16908922.0,0.0,0.0,0.0,0.0
1101190,C09,C643,C566,780026580.0,150478987.0,67724115.07,38240545.41,0.0037,0.0,0.0,0.0747
1101317,J01,C643,C566,1415260963.0,190235716.0,1031559537.0,130650566.13,0.0006,0.0,0.0001,0.007
1101444,C01,C643,C566,2070084740.0,47451776.0,835783884.87,6635111.65,0.0,0.0,0.0,0.0139
1101571,C02,C643,C566,5538905930.0,97948490.0,427710824.0,238638840.38,0.0001,0.0,0.0,0.0034
1101698,D01,C643,C566,1037375827.0,38212693.0,257560842.0,260271.33,0.0,0.0,0.0,0.0
1101825,D02,C643,C566,437764507.0,36339332.0,100160900.0,1397598.31,0.0,0.0,0.0,0.0
1101952,E01,C643,C566,427535525.0,2666306553.0,10446448979.05,4672518.7,0.0,0.0386,0.1514,0.0
1102079,F01,C643,C566,1528326260.0,4436205.0,1265417240.0,260168440.58,0.0002,0.0,0.0,0.0014
1102206,F03,C643,C566,14797639.0,7590563.0,1052250.0,314.0,0.0,0.0,0.0,0.0
1102333,F02,C643,C566,1202037591.0,310721034.0,4337610692.19,9287240.1,0.0,0.0,0.0,0.0016
1102460,F04,C643,C566,461186463.0,138191415.0,1463758984.0,65586807.0,0.0,0.0,0.0,0.0
1102587,G00,C643,C566,314363615.0,872680048.0,540138964.38,1465039.99,0.0,0.0001,0.0001,0.0
1102714,D03,C643,C566,1221280632.0,23713937.0,811861832.63,817559228.94,0.0259,0.0,0.0,0.0387
1102841,E03,C643,C566,1943182563.0,1070171563.0,1352066674.58,48273682.35,0.0,0.0003,0.0004,0.0004
1102968,H01,C643,C566,575826094.0,71374293.0,298944848.0,14484726.57,0.0,0.0,0.0,0.0002
1103095,H02,C643,C566,2516711527.0,250096974.0,440938768.53,6961037.39,0.0,0.0,0.0,0.0
1103222,H03,C643,C566,836850354.0,172080770.0,514543818.0,99815560.88,0.0,0.0,0.0,0.0
1103349,L02,C643,C566,2974918600.0,308849543.0,7904275773.21,305479179.26,0.0,0.0001,0.0018,0.0
1103476,L01,C643,C566,639664167.0,408360346.0,65056897618.06,5658935567.28,0.0,0.0,0.0,0.0
1103603,N09,C643,C566,9899297202.0,2375901773.0,2829868647.05,36911096.86,0.0,0.0032,0.0038,0.0003
1103730,M01,C643,C566,628439.0,299.0,95856396274.0,38839118091.0,0.0,0.0,0.0,0.0
1103857,M02,C643,C566,1036397182.0,8068701908.0,57228401737.29,714437425.16,0.0,0.0055,0.0391,0.0
1103984,V09,C643,C566,2865447634.0,319652754.0,2280255763.5,143912229.89,0.0,0.0,0.0,0.0002
1104111,N01,C643,C566,3070078790.0,571660368.0,5164535132.43,1736554.73,0.0,0.0055,0.0493,0.0438
1104238,N02,C643,C566,3891161109.0,920416072.0,3042583394.87,1961152.92,0.0,0.002,0.0067,0.0
1104365,N03,C643,C566,11433208082.0,3042493375.0,1218712932.51,3055861.54,0.0,0.0202,0.0081,0.0
1104492,L03,C643,C566,118906151.0,259013547.0,10265742057.73,159654675.0,0.0,0.0086,0.3394,0.0
1104619,P09,C643,C566,4344324212.0,423490772.0,900441768.9,7275698.09,0.0,0.0016,0.0035,0.0
1104746,N04,C643,C566,8798653719.0,2206527050.0,5350780458.26,36726540.61,0.0,0.0,0.0,0.0
1104873,R01,C643,C566,3615533652.0,300421977.0,3680440996.9,66888162.84,0.0001,0.0,0.0006,0.0065
1105000,R03,C643,C566,523354785.0,43308624.0,106969652.63,84091106.61,0.0001,0.0,0.0,0.0009
1105127,O01,C643,C566,662039613.0,248726061.0,11219226912.35,99594991.0,0.0,0.0,0.0006,0.0
1105254,O03,C643,C566,2761586561.0,1247731757.0,4642123984.77,13269716.7,0.0,0.0035,0.0131,0.0
1105381,P01,C643,C566,544068120.0,75818308.0,76147301.18,3861219.44,0.0,0.0,0.0,0.0
1105508,I00,C643,C566,55055876.0,1630269.0,3241309.0,19791952.0,0.0,0.0,0.0,0.0
1105635,P03,C643,C566,1013975620.0,245875947.0,143385699.5,21560563.7,0.0,0.0,0.0,0.0
1105762,Q01,C643,C566,6316487622.0,43308913.0,413342171.36,6106065.31,0.0,0.0,0.0,0.0
1105889,Q02,C643,C566,597026748.0,4445641.0,40526728.81,584953.51,0.0,0.0,0.0,0.0
1106016,R05,C643,C566,2853334218.0,58097993.0,203479942.34,5605290.3,0.0,0.0,0.0,0.0
1106143,L04,C643,C566,3033252691.0,279314640.0,6443785272.81,42866675.03,0.0,0.0,0.0,0.0002
1106270,L05,C643,C566,3534015060.0,452100299.0,51203844927.08,916769332.52,0.0001,0.0002,0.0194,0.0005
1106397,L06,C643,C566,8978140166.0,2096565196.0,31811514694.43,38786871.51,0.0,0.0035,0.0538,0.0
1106524,S05,C643,C566,1861134103.0,360129040.0,780245100.55,164698.19,0.0,0.0,0.0,0.0
1106651,L07,C643,C566,3274204961.0,254939726.0,481127574.72,2831077.9,0.0,0.0012,0.0023,0.0
1106778,S03,C643,C566,4094462579.0,545905114.0,2216437169.15,4925494.27,0.0,0.0,0.0,0.0
1106905,S02,C643,C566,10975221129.0,3880733290.0,1162442169.06,14027488.58,0.0,0.0005,0.0002,0.0
1107032,S01,C643,C566,17363104360.0,4979051911.0,1907950554.35,24176591.41,0.0,0.0004,0.0001,0.0
1107159,S04,C643,C566,8919036802.0,356384831.0,316312595.05,2947078.97,0.0,0.0,0.0,0.0
1107286,T09,C643,C566,3508029040.0,398004666.0,732975774.69,6135294.15,0.0,0.0009,0.0017,0.0
1107413,T01,C643,C566,4072733953.0,1324479466.0,536700807.19,4087909.16,0.0,0.0,0.0,0.0
1107540,T06,C643,C566,2833492717.0,77663039.0,332501994.84,136428.21,0.0,0.0,0.0,0.0
1107667,T04,C643,C566,12272742257.0,871580120.0,801395764.25,15392661.19,0.0,0.0008,0.0007,0.0
1107794,T03,C643,C566,1928198553.0,319886419.0,182553038.8,1524203.74,0.0,0.0,0.0,0.0
1107921,T05,C643,C566,1137240658.0,304523051.0,423016724.68,814644.47,0.0,0.0,0.0,0.0
1108048,T02,C643,C566,4243175343.0,588748074.0,886091156.95,2441713.62,0.0,0.0001,0.0001,0.0
1108175,U01,C643,C566,2418328657.0,483801372.0,1162097133.59,258929.55,0.0,0.0,0.0,0.0
1108302,U09,C643,C566,852557732.0,121546146.0,65963488.75,1428407.97,0.0,0.0001,0.0,0.002
1108429,U02,C643,C566,17278393952.0,4024238154.0,2515330751.51,11868152.53,0.0,0.0,0.0,0.0
1108556,V05,C643,C566,0.0,269092382.0,354692128.53,3045.0,0.0,0.0021,0.0027,0.0
1108683,U03,C643,C566,289919132.0,1260144855.0,34068578.0,2331055.0,0.0,0.0019,0.0001,0.0
1108810,U05,C643,C566,0.0,128954370.0,708634076.1,2186515.03,0.0,0.0023,0.0124,0.0
1108937,V01,C643,C566,700421782.0,21057393.0,277219260.38,504104.24,0.0,0.0,0.0,0.0
1109064,V02,C643,C566,2733093330.0,832926793.0,548183703.37,7109015.65,0.0,0.0003,0.0002,0.0
1109191,V03,C643,C566,4551026818.0,316342905.0,196458746.36,1214503.35,0.0,0.0,0.0,0.0
1109318,V04,C643,C566,291495655.0,5738068.0,16145550.18,105445.0,0.0,0.0,0.0,0.0
1109445,O06,C643,C566,1931867533.0,70340378.0,507434975.08,1275273.84,0.0,0.0,0.0,0.0
1109572,V06,C643,C566,1909846021.0,22199258.0,192607951.54,372348.42,0.0,0.0,0.0,0.0
1109849,000,C643,C578,231664135280.0,81304009099.0,438721611962.33,136812497189.8,0.0019,0.0033,0.0179,0.0033
1109978,Z99,C643,C578,9074291104.0,701121785.0,21576112887.53,10845870932.34,0.0042,0.0055,0.1708,0.0035
1110105,A01,C643,C578,214626393.0,23843814.0,66443790.0,8717795.0,0.004,0.0005,0.0013,0.0997
1110232,A02,C643,C578,1588528463.0,196545321.0,1022198121.37,35334565.52,0.0,0.0,0.0,0.0
1110359,K01,C643,C578,2083147941.0,1312154747.0,6953390406.0,15989128157.69,0.0125,0.0079,0.0418,0.0016
1110486,B01,C643,C578,526512884.0,7475371.0,54548593.0,10161473.72,0.0,0.0,0.0,0.0
1110613,B09,C643,C578,824365095.0,28200539.0,110078028.0,16968604.0,0.0,0.0,0.0,0.0
1110740,B02,C643,C578,1222225128.0,129227089.0,89879864.0,32192755.0,0.0,0.0,0.0,0.0
1110867,J02,C643,C578,808638376.0,73859828.0,230169199.49,90734222.0,0.0024,0.0,0.0001,0.0214
1110994,C09,C643,C578,780026580.0,274145260.0,67724115.07,5495215.0,0.0,0.0,0.0,0.0004
1111121,J01,C643,C578,1415260963.0,825812401.0,1031559537.0,255527876.72,0.0552,0.0321,0.0401,0.3058
1111248,C01,C643,C578,2070084740.0,551970303.0,835783884.87,7096273.81,0.0,0.0032,0.0048,0.0
1111375,C02,C643,C578,5538905930.0,880197422.0,427710824.0,8321484.0,0.0,0.0116,0.0057,0.0004
1111502,D01,C643,C578,1037375827.0,219670440.0,257560842.0,4248453.0,0.0,0.0,0.0,0.0
1111629,D02,C643,C578,437764507.0,18481817.0,100160900.0,153531.0,0.0,0.0001,0.0006,0.0
1111756,E01,C643,C578,427535525.0,463166427.0,10446448979.05,11503139.73,0.0,0.0044,0.0998,0.0
1111883,F01,C643,C578,1528326260.0,222880429.0,1265417240.0,852345.0,0.0,0.0005,0.003,0.0
1112010,F03,C643,C578,14797639.0,1922331.0,1052250.0,4357972.0,0.0017,0.0,0.0,0.0058
1112137,F02,C643,C578,1202037591.0,591566548.0,4337610692.19,91551024.0,0.0,0.0552,0.405,0.0
1112264,F04,C643,C578,461186463.0,189327621.0,1463758984.0,203266024.0,0.0019,0.0053,0.0408,0.0042
1112391,G00,C643,C578,314363615.0,188747757.0,540138964.38,4813638.91,0.0,0.0012,0.0035,0.0026
1112518,D03,C643,C578,1221280632.0,254213786.0,811861832.63,45917536.1,0.0002,0.0007,0.0021,0.006
1112645,E03,C643,C578,1943182563.0,1331698301.0,1352066674.58,271547932.91,0.0007,0.0065,0.0066,0.0052
1112772,H01,C643,C578,575826094.0,336050824.0,298944848.0,70618332.59,0.0011,0.0,0.0,0.0092
1112899,H02,C643,C578,2516711527.0,727143615.0,440938768.53,57331097.0,0.0,0.0057,0.0035,0.0016
1113026,H03,C643,C578,836850354.0,537297599.0,514543818.0,4498996.0,0.0,0.0,0.0,0.0
1113153,L02,C643,C578,2974918600.0,934603062.0,7904275773.21,1525404271.81,0.0036,0.0007,0.006,0.007
1113280,L01,C643,C578,639664167.0,519123326.0,65056897618.06,28706779718.56,0.0,0.0007,0.0891,0.0
1113407,N09,C643,C578,9899297202.0,2567986741.0,2829868647.05,1306523590.77,0.0011,0.0001,0.0001,0.008
1113534,M01,C643,C578,628439.0,975919429.0,95856396274.0,38617831564.0,0.0,0.0003,0.0284,0.0
1113661,M02,C643,C578,1036397182.0,1964427013.0,57228401737.29,4201911360.0,0.0,0.005,0.1451,0.0
1113788,V09,C643,C578,2865447634.0,1769610221.0,2280255763.5,2139441974.84,0.0006,0.0062,0.0079,0.0008
1113915,N01,C643,C578,3070078790.0,1376055199.0,5164535132.43,1360353451.47,0.0036,0.0175,0.0658,0.0081
1114042,N02,C643,C578,3891161109.0,664910287.0,3042583394.87,2082496031.89,0.0006,0.0005,0.0023,0.0012
1114169,N03,C643,C578,11433208082.0,2413707897.0,1218712932.51,1307899609.73,0.0005,0.0,0.0,0.0043
1114296,L03,C643,C578,118906151.0,96223437.0,10265742057.73,1245159203.15,0.0293,0.0007,0.0703,0.0028
1114423,P09,C643,C578,4344324212.0,1317012186.0,900441768.9,275734537.41,0.0015,0.0025,0.0017,0.0232
1114550,N04,C643,C578,8798653719.0,2390604475.0,5350780458.26,1338702915.93,0.002,0.0005,0.001,0.0133
1114677,R01,C643,C578,3615533652.0,775612750.0,3680440996.9,76315703.19,0.0002,0.0247,0.1172,0.0093
1114804,R03,C643,C578,523354785.0,180023422.0,106969652.63,12074287.89,0.0,0.0005,0.0003,0.0001
1114931,O01,C643,C578,662039613.0,1458494292.0,11219226912.35,878419748.0,0.0024,0.0019,0.0145,0.0018
1115058,O03,C643,C578,2761586561.0,1252022496.0,4642123984.77,1093305912.28,0.0007,0.0003,0.0012,0.0018
1115185,P01,C643,C578,544068120.0,106339371.0,76147301.18,54115805.0,0.0002,0.0019,0.0014,0.0025
1115312,I00,C643,C578,55055876.0,1200283.0,3241309.0,129260.0,0.0,0.0,0.0,0.0
1115439,P03,C643,C578,1013975620.0,52865541.0,143385699.5,2828412.0,0.0,0.0,0.0,0.0113
1115566,Q01,C643,C578,6316487622.0,2043373740.0,413342171.36,74462765.35,0.0002,0.0016,0.0003,0.0162
1115693,Q02,C643,C578,597026748.0,139260464.0,40526728.81,5482363.01,0.0005,0.0021,0.0006,0.0561
1115820,R05,C643,C578,2853334218.0,590625949.0,203479942.34,23288132.15,0.0,0.0003,0.0001,0.0
1115947,L04,C643,C578,3033252691.0,1163136266.0,6443785272.81,255344571.38,0.0003,0.0015,0.0081,0.0032
1116074,L05,C643,C578,3534015060.0,3609988832.0,51203844927.08,8542592626.61,0.0022,0.0055,0.0779,0.0009
1116201,L06,C643,C578,8978140166.0,4575097650.0,31811514694.43,2723798378.38,0.0025,0.0007,0.0049,0.0081
1116328,S05,C643,C578,1861134103.0,555413318.0,780245100.55,54159627.88,0.0001,0.0032,0.0045,0.0029
1116455,L07,C643,C578,3274204961.0,698311240.0,481127574.72,114061852.81,0.0005,0.0006,0.0004,0.0133
1116582,S03,C643,C578,4094462579.0,1354886358.0,2216437169.15,620746143.78,0.0015,0.0,0.0,0.0097
1116709,S02,C643,C578,10975221129.0,3098376243.0,1162442169.06,1100872889.06,0.0058,0.0013,0.0005,0.0576
1116836,S01,C643,C578,17363104360.0,4207833251.0,1907950554.35,1358507731.72,0.001,0.002,0.0009,0.0128
1116963,S04,C643,C578,8919036802.0,2355349232.0,316312595.05,289806649.7,0.0,0.0002,0.0,0.0008
1117090,T09,C643,C578,3508029040.0,1003793659.0,732975774.69,274013257.78,0.0002,0.0117,0.0085,0.0025
1117217,T01,C643,C578,4072733953.0,1384664237.0,536700807.19,476762130.35,0.0014,0.0009,0.0004,0.0118
1117344,T06,C643,C578,2833492717.0,584179076.0,332501994.84,49427598.65,0.0005,0.0001,0.0,0.0307
1117471,T04,C643,C578,12272742257.0,2696504047.0,801395764.25,494698759.0,0.0004,0.0009,0.0003,0.0101
1117598,T03,C643,C578,1928198553.0,253106945.0,182553038.8,85655875.54,0.0003,0.0002,0.0001,0.0067
1117725,T05,C643,C578,1137240658.0,394475211.0,423016724.68,59928344.25,0.0003,0.0,0.0,0.006
1117852,T02,C643,C578,4243175343.0,1543966134.0,886091156.95,833343797.34,0.0015,0.0005,0.0003,0.0075
1117979,U01,C643,C578,2418328657.0,2081523361.0,1162097133.59,2065636365.34,0.0217,0.0,0.0,0.0254
1118106,U09,C643,C578,852557732.0,525910666.0,65963488.75,64944334.56,0.0,0.0097,0.0012,0.0002
1118233,U02,C643,C578,17278393952.0,8557585835.0,2515330751.51,826338134.84,0.0003,0.0001,0.0,0.0057
1118360,V05,C643,C578,0.0,287777451.0,354692128.53,122755287.0,0.0,0.0001,0.0001,0.0
1118487,U03,C643,C578,289919132.0,296519739.0,34068578.0,2793294.33,0.0,0.0,0.0,0.0
1118614,U05,C643,C578,0.0,1127174561.0,708634076.1,180330214.0,0.0,0.0,0.0,0.0
1118741,V01,C643,C578,700421782.0,319718533.0,277219260.38,20911042.0,0.0001,0.0002,0.0002,0.0017
1118868,V02,C643,C578,2733093330.0,1220432046.0,548183703.37,937041049.29,0.0032,0.0034,0.0015,0.0094
1118995,V03,C643,C578,4551026818.0,1184281503.0,196458746.36,377581679.83,0.0043,0.0003,0.0,0.0519
1119122,V04,C643,C578,291495655.0,78457793.0,16145550.18,5198008.0,0.0007,0.0017,0.0004,0.0415
1119249,O06,C643,C578,1931867533.0,1830163583.0,507434975.08,420828467.66,0.0005,0.0029,0.0008,0.0024
1119376,V06,C643,C578,1909846021.0,638659373.0,192607951.54,49549083.25,0.0007,0.001,0.0003,0.0286
1119653,000,C643,C586,231664135280.0,72891620091.0,438721611962.33,29286521152.91,0.0013,0.0012,0.0074,0.01
1119782,Z99,C643,C586,9074291104.0,35709313.0,21576112887.53,451307643.0,0.0,0.0,0.0002,0.0
1119909,A01,C643,C586,214626393.0,28524224.0,66443790.0,25979161.0,0.0,0.0,0.0,0.0
1120036,A02,C643,C586,1588528463.0,4705045.0,1022198121.37,315697840.0,0.0,0.0,0.0,0.0
1120163,K01,C643,C586,2083147941.0,9730624.0,6953390406.0,445600344.0,0.0,0.0,0.0,0.0
1120290,B01,C643,C586,526512884.0,53654984.0,54548593.0,12028725.0,0.0,0.0,0.0,0.0
1120417,B09,C643,C586,824365095.0,24161083.0,110078028.0,617829.0,0.0,0.0,0.0,0.0
1120544,B02,C643,C586,1222225128.0,4733083.0,89879864.0,85844.0,0.0,0.0,0.0,0.0
1120671,J02,C643,C586,808638376.0,63131991.0,230169199.49,93364910.83,0.0,0.0,0.0,0.0001
1120798,C09,C643,C586,780026580.0,77281220.0,67724115.07,61203515.24,0.0002,0.0,0.0,0.0026
1120925,J01,C643,C586,1415260963.0,450787124.0,1031559537.0,197053500.32,0.0001,0.0004,0.0009,0.0005
1121052,C01,C643,C586,2070084740.0,967745228.0,835783884.87,316562611.0,0.0021,0.1548,0.1337,0.0135
1121179,C02,C643,C586,5538905930.0,233397489.0,427710824.0,428300261.0,0.0122,0.0,0.0,0.158
1121306,D01,C643,C586,1037375827.0,6644911.0,257560842.0,86028.0,0.0,0.0,0.0,0.0
1121433,D02,C643,C586,437764507.0,595367766.0,100160900.0,13765095.37,0.0,0.0,0.0,0.0
1121560,E01,C643,C586,427535525.0,942187289.0,10446448979.05,2279697834.55,0.0,0.0144,0.1593,0.0
1121687,F01,C643,C586,1528326260.0,1890191093.0,1265417240.0,93857907.48,0.0,0.0,0.0,0.0
1121814,F03,C643,C586,14797639.0,4140744.0,1052250.0,15380.0,0.0,0.0,0.0,0.0
1121941,F02,C643,C586,1202037591.0,3537487145.0,4337610692.19,6023210.47,0.0,0.0,0.0,0.0
1122068,F04,C643,C586,461186463.0,146620114.0,1463758984.0,50589186.0,0.0,0.0001,0.0006,0.0
1122195,G00,C643,C586,314363615.0,242877693.0,540138964.38,249608576.75,0.0015,0.0,0.0,0.0018
1122322,D03,C643,C586,1221280632.0,49506206.0,811861832.63,10625089.0,0.0,0.0,0.0,0.0037
1122449,E03,C643,C586,1943182563.0,238700245.0,1352066674.58,108386833.1,0.0,0.0,0.0,0.0002
1122576,H01,C643,C586,575826094.0,9788716.0,298944848.0,34634070.08,0.0,0.0,0.0,0.0
1122703,H02,C643,C586,2516711527.0,4065559.0,440938768.53,375949466.43,0.0,0.0,0.0,0.0
1122830,H03,C643,C586,836850354.0,34647679.0,514543818.0,63631946.0,0.0024,0.0,0.0,0.0314
1122957,L02,C643,C586,2974918600.0,282985206.0,7904275773.21,660786722.98,0.0011,0.0001,0.0026,0.0051
1123084,L01,C643,C586,639664167.0,7076299514.0,65056897618.06,18811618.71,0.0,0.0013,0.0124,0.0
1123211,N09,C643,C586,9899297202.0,1949012350.0,2829868647.05,140896746.34,0.0006,0.0004,0.0005,0.0407
1123338,M01,C643,C586,628439.0,4204461420.0,95856396274.0,53145840.0,0.0,0.0,0.0,0.0
1123465,M02,C643,C586,1036397182.0,7999590213.0,57228401737.29,253253025.47,0.0,0.0,0.0,0.0
1123592,V09,C643,C586,2865447634.0,426802101.0,2280255763.5,94124641.99,0.0005,0.0,0.0,0.0139
1123719,N01,C643,C586,3070078790.0,731894079.0,5164535132.43,40266756.21,0.0,0.0007,0.0052,0.0
1123846,N02,C643,C586,3891161109.0,2714927154.0,3042583394.87,8362095.93,0.0,0.0017,0.0019,0.0
1123973,N03,C643,C586,11433208082.0,4063905656.0,1218712932.51,267606795.7,0.0004,0.0261,0.0078,0.0179
1124100,L03,C643,C586,118906151.0,925607424.0,10265742057.73,769541.0,0.0,0.0002,0.0018,0.0
1124227,P09,C643,C586,4344324212.0,1011542789.0,900441768.9,5745492750.19,0.0038,0.0001,0.0,0.0029
1124354,N04,C643,C586,8798653719.0,2977589304.0,5350780458.26,336500371.19,0.0003,0.0005,0.0008,0.0086
1124481,R01,C643,C586,3615533652.0,706827404.0,3680440996.9,45489931.48,0.0,0.0095,0.0494,0.0033
1124608,R03,C643,C586,523354785.0,31852549.0,106969652.63,879978840.44,0.0419,0.0,0.0,0.0249
1124735,O01,C643,C586,662039613.0,170873973.0,11219226912.35,6242925.0,0.0,0.0001,0.0049,0.0019
1124862,O03,C643,C586,2761586561.0,911414151.0,4642123984.77,91853981.33,0.0,0.005,0.0256,0.0001
1124989,P01,C643,C586,544068120.0,219984738.0,76147301.18,2765150880.45,0.0263,0.0,0.0,0.0052
1125116,I00,C643,C586,55055876.0,1771260798.0,3241309.0,106062098.12,0.0455,0.0,0.0,0.0236
1125243,P03,C643,C586,1013975620.0,1609051851.0,143385699.5,506651439.86,0.0094,0.0001,0.0,0.0188
1125370,Q01,C643,C586,6316487622.0,88462769.0,413342171.36,7788349594.63,0.0156,0.0,0.0,0.0127
1125497,Q02,C643,C586,597026748.0,23018094.0,40526728.81,885694185.71,0.0181,0.0016,0.0029,0.0122
1125624,R05,C643,C586,2853334218.0,41338965.0,203479942.34,182455219.47,0.0036,0.0,0.0,0.0567
1125751,L04,C643,C586,3033252691.0,347509345.0,6443785272.81,287804210.15,0.0003,0.0,0.0003,0.0029
1125878,L05,C643,C586,3534015060.0,834125967.0,51203844927.08,913891833.51,0.0,0.0,0.003,0.0
1126005,L06,C643,C586,8978140166.0,5155373687.0,31811514694.43,267296592.2,0.0,0.001,0.0064,0.0004
1126132,S05,C643,C586,1861134103.0,39168474.0,780245100.55,1862987.0,0.0,0.0,0.0,0.0
1126259,L07,C643,C586,3274204961.0,208417835.0,481127574.72,144095901.84,0.0008,0.0056,0.0128,0.0175
1126386,S03,C643,C586,4094462579.0,1051576519.0,2216437169.15,13813353.0,0.0,0.0001,0.0002,0.0
1126513,S02,C643,C586,10975221129.0,1959266953.0,1162442169.06,45890514.04,0.0,0.0133,0.0079,0.0
1126640,S01,C643,C586,17363104360.0,2244821201.0,1907950554.35,37895913.05,0.0,0.0043,0.0036,0.0004
1126767,S04,C643,C586,8919036802.0,597706707.0,316312595.05,4040779.75,0.0,0.0,0.0,0.0
1126894,T09,C643,C586,3508029040.0,240216237.0,732975774.69,3408702.5,0.0,0.0,0.0001,0.0007
1127021,T01,C643,C586,4072733953.0,1584863109.0,536700807.19,14217473.61,0.0,0.0002,0.0001,0.0
1127148,T06,C643,C586,2833492717.0,62845085.0,332501994.84,1625384.6,0.0,0.0,0.0,0.0004
1127275,T04,C643,C586,12272742257.0,2824007687.0,801395764.25,23642335.78,0.0,0.0,0.0,0.0
1127402,T03,C643,C586,1928198553.0,638536757.0,182553038.8,686084.0,0.0,0.0001,0.0,0.0001
1127529,T05,C643,C586,1137240658.0,30887305.0,423016724.68,1180389.0,0.0,0.0,0.0001,0.0
1127656,T02,C643,C586,4243175343.0,457495011.0,886091156.95,7464110.07,0.0,0.0,0.0,0.0
1127783,U01,C643,C586,2418328657.0,675121299.0,1162097133.59,66679210.0,0.0,0.0,0.0,0.0
1127910,U09,C643,C586,852557732.0,57037843.0,65963488.75,3461893.0,0.0,0.0,0.0,0.0
1128037,U02,C643,C586,17278393952.0,3176047938.0,2515330751.51,46217585.0,0.0,0.0,0.0,0.0001
1128164,V05,C643,C586,0.0,30160122.0,354692128.53,2965659.0,0.0,0.0041,0.0477,0.0
1128291,U03,C643,C586,289919132.0,93057329.0,34068578.0,1035282.0,0.0,0.0,0.0,0.0
1128418,U05,C643,C586,0.0,79984787.0,708634076.1,84991886.0,0.0,0.0,0.0003,0.0
1128545,V01,C643,C586,700421782.0,30999579.0,277219260.38,4087710.57,0.0,0.0,0.0,0.0
1128672,V02,C643,C586,2733093330.0,286261298.0,548183703.37,7485590.91,0.0,0.0006,0.0011,0.0
1128799,V03,C643,C586,4551026818.0,459274235.0,196458746.36,442915340.39,0.0013,0.0017,0.0007,0.0133
1128926,V04,C643,C586,291495655.0,17599815.0,16145550.18,1639478.0,0.0,0.0,0.0,0.0037
1129053,O06,C643,C586,1931867533.0,67834710.0,507434975.08,22766246.59,0.0,0.0,0.0,0.0014
1129180,V06,C643,C586,1909846021.0,46934187.0,192607951.54,320839897.53,0.0031,0.0,0.0,0.0183
1129457,000,C643,C591,231664135280.0,9841112247.0,438721611962.33,6629486793.26,0.0,0.0,0.0018,0.0005
1129586,Z99,C643,C591,9074291104.0,7973158.0,21576112887.53,588548831.75,0.0,0.0,0.0013,0.0
1129713,A01,C643,C591,214626393.0,9742628.0,66443790.0,600395.0,0.0,0.0,0.0,0.0
1129840,A02,C643,C591,1588528463.0,164568399.0,1022198121.37,26880427.25,0.0,0.0,0.0,0.0
1129967,K01,C643,C591,2083147941.0,91473686.0,6953390406.0,271279958.32,0.0,0.0,0.0,0.0
1130094,B01,C643,C591,526512884.0,30459590.0,54548593.0,12359296.18,0.0,0.0,0.0,0.0
1130221,B09,C643,C591,824365095.0,31435798.0,110078028.0,36861.0,0.0,0.0,0.0,0.0
1130348,B02,C643,C591,1222225128.0,70252980.0,89879864.0,3358739.0,0.0,0.0,0.0,0.0
1130475,J02,C643,C591,808638376.0,10950947.0,230169199.49,10299856.54,0.0,0.0,0.0,0.0
1130602,C09,C643,C591,780026580.0,12661179.0,67724115.07,309812.4,0.0,0.0,0.0,0.0
1130729,J01,C643,C591,1415260963.0,111851307.0,1031559537.0,23669759.65,0.0,0.0,0.0,0.0
1130856,C01,C643,C591,2070084740.0,110895526.0,835783884.87,6136362.38,0.0,0.0,0.0,0.0
1130983,C02,C643,C591,5538905930.0,102641769.0,427710824.0,330269829.64,0.0002,0.0,0.0,0.0029
1131110,D01,C643,C591,1037375827.0,15389178.0,257560842.0,27102525.84,0.0001,0.0,0.0,0.0037
1131237,D02,C643,C591,437764507.0,2623406.0,100160900.0,169420.0,0.0,0.0,0.0,0.0
1131364,E01,C643,C591,427535525.0,213307652.0,10446448979.05,33347200.24,0.0,0.0,0.0003,0.0
1131491,F01,C643,C591,1528326260.0,15514430.0,1265417240.0,159906.0,0.0,0.0,0.0,0.0
1131618,F03,C643,C591,14797639.0,21391.0,1052250.0,397822.22,0.0,0.0,0.0,0.0
1131745,F02,C643,C591,1202037591.0,52326588.0,4337610692.19,41495664.42,0.0,0.0,0.0,0.0
1131872,F04,C643,C591,461186463.0,98334424.0,1463758984.0,4733194.26,0.0,0.0,0.0,0.0
1131999,G00,C643,C591,314363615.0,29925988.0,540138964.38,47387022.65,0.0,0.0,0.0,0.0
1132126,D03,C643,C591,1221280632.0,35352165.0,811861832.63,2330803.0,0.0,0.0,0.0,0.0025
1132253,E03,C643,C591,1943182563.0,385409650.0,1352066674.58,23817673.7,0.0,0.0,0.0,0.0
1132380,H01,C643,C591,575826094.0,127912769.0,298944848.0,10218843.78,0.0,0.0,0.0,0.0
